"Id","State","Suppressed","Error Number","Message","Entity","Path","Line","Provider","Severity","Justification"
"A00048_CRYPTO_A00048-381:SV658","added","false","CodingStyle-MaximumLineLength","Length of a line with 139 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","172","axivion","error",""
"A00048_CRYPTO_A00048-381:SV662","added","false","CodingStyle-MaximumLineLength","Length of a line with 139 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","176","axivion","error",""
"A00048_CRYPTO_A00048-381:SV659","added","false","CodingStyle-MaximumLineLength","Length of a line with 137 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","173","axivion","error",""
"A00048_CRYPTO_A00048-381:SV687","added","false","AutosarC++19_03-M2.10.1","Identifiers only differ in casing","Type 'PrivateKey' vs. Namespace 'privatekey'","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV683","added","false","AutosarC++19_03-A12.0.1","Class with destructor should also declare a copy or move constructor and assignment operator.","PrivateKey","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV657","added","false","CodingStyle-LineBreaks","All line breaks in this file are not of the allowed form '\n'","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/cryobj/privatekey/privatekey_common.h","1","axivion","error",""
"A00048_CRYPTO_A00048-381:SV643","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","~AuthCipherContextSkeleton()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","62","axivion","required",""
"A00048_CRYPTO_A00048-381:SV642","added","false","AutosarC++19_03-A10.1.1","Use of multiple inheritance.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","40","axivion","required",""
"A00048_CRYPTO_A00048-381:SV639","added","false","AutosarC++19_03-A8.4.7","Pass input parameters by value","offset","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","80","axivion","required",""
"A00048_CRYPTO_A00048-381:SV640","added","false","AutosarC++19_03-A8.4.7","Pass input parameters by value","transform","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","96","axivion","required",""
"A00048_CRYPTO_A00048-381:SV641","added","false","AutosarC++19_03-A8.4.7","Pass input parameters by value","in","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","102","axivion","required",""
"A00048_CRYPTO_A00048-381:SV648","added","false","CodingStyle-Naming.Parameter","Parameter names shall be camel case","instance_id","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","43","axivion","error",""
"A00048_CRYPTO_A00048-381:SV626","added","false","CodingStyle-MaximumLineLength","Length of a line with 277 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","50","axivion","error",""
"A00048_CRYPTO_A00048-381:SV625","added","false","CodingStyle-MaximumLineLength","Length of a line with 270 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","47","axivion","error",""
"A00048_CRYPTO_A00048-381:SV624","added","false","CodingStyle-MaximumLineLength","Length of a line with 257 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","43","axivion","error",""
"A00048_CRYPTO_A00048-381:SV623","added","false","CodingStyle-MaximumLineLength","Length of a line with 195 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","40","axivion","error",""
"A00048_CRYPTO_A00048-381:SV628","added","false","CodingStyle-MaximumLineLength","Length of a line with 185 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","92","axivion","error",""
"A00048_CRYPTO_A00048-381:SV630","added","false","CodingStyle-MaximumLineLength","Length of a line with 128 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","106","axivion","error",""
"A00048_CRYPTO_A00048-381:SV629","added","false","CodingStyle-MaximumLineLength","Length of a line with 122 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","96","axivion","error",""
"A00048_CRYPTO_A00048-381:SV627","added","false","CodingStyle-MaximumLineLength","Length of a line with 117 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","90","axivion","error",""
"A00048_CRYPTO_A00048-381:SV631","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoServiceInstanceId","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","71","axivion","required",""
"A00048_CRYPTO_A00048-381:SV632","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const uint64","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","80","axivion","required",""
"A00048_CRYPTO_A00048-381:SV633","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoReadOnlyMemRegion","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","92","axivion","required",""
"A00048_CRYPTO_A00048-381:SV634","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoServiceInstanceId","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","96","axivion","required",""
"A00048_CRYPTO_A00048-381:SV635","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoReadOnlyMemRegion","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","98","axivion","required",""
"A00048_CRYPTO_A00048-381:SV636","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoServiceInstanceId","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","100","axivion","required",""
"A00048_CRYPTO_A00048-381:SV637","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const uint8","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","102","axivion","required",""
"A00048_CRYPTO_A00048-381:SV638","added","false","AutosarC++19_03-A7.1.3","CV qualifier on the lhs of a type.","const CryptoReadOnlyMemRegion","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","104","axivion","required",""
"A00048_CRYPTO_A00048-381:SV644","added","false","AutosarC++19_03-A12.1.1","Base class is not explicitly initialized in constructor.","AuthCipherContext","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","43","axivion","required",""
"A00048_CRYPTO_A00048-381:SV645","added","false","AutosarC++19_03-A12.1.1","Base class is not explicitly initialized in constructor.","AuthCipherContext","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","47","axivion","required",""
"A00048_CRYPTO_A00048-381:SV646","added","false","AutosarC++19_03-A12.1.1","Base class is not explicitly initialized in constructor.","AuthCipherContext","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","50","axivion","required",""
"A00048_CRYPTO_A00048-381:SV647","added","false","AutosarC++19_03-M10.2.1","All accessible entity names within a multiple inheritance hierarchy should be unique","AddDelegate in bases of AuthCipherContextSkeleton","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_skeleton.h","40","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV605","added","false","AutosarC++19_03-M0.1.8","Void function has no external side-effect","~AuthCipherContext()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","54","axivion","required",""
"A00048_CRYPTO_A00048-381:SV548","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 90).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","89","axivion","error",""
"A00048_CRYPTO_A00048-381:SV547","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 76).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","75","axivion","error",""
"A00048_CRYPTO_A00048-381:SV554","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 192).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","191","axivion","error",""
"A00048_CRYPTO_A00048-381:SV553","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 171).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","170","axivion","error",""
"A00048_CRYPTO_A00048-381:SV552","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 157).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","156","axivion","error",""
"A00048_CRYPTO_A00048-381:SV551","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 138).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","137","axivion","error",""
"A00048_CRYPTO_A00048-381:SV550","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 124).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","123","axivion","error",""
"A00048_CRYPTO_A00048-381:SV549","added","false","CodingStyle-AllmanBraces","Use Allman bracing style. Opening brace for body of enumerate in wrong line (should be in line 104).","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","103","axivion","error",""
"A00048_CRYPTO_A00048-381:SV601","added","false","AutosarC++19_03-A2.8.1","The header should be named as a type it declares.","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","1","axivion","required",""
"A00048_CRYPTO_A00048-381:SV603","added","false","AutosarC++19_03-M0.1.4","Static field initialized but not referenced","service_version_major","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","57","axivion","required",""
"A00048_CRYPTO_A00048-381:SV604","added","false","AutosarC++19_03-M0.1.4","Static field initialized but not referenced","service_version_minor","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","58","axivion","required",""
"A00048_CRYPTO_A00048-381:SV580","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","service_id","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","56","axivion","error",""
"A00048_CRYPTO_A00048-381:SV581","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","service_version_major","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","57","axivion","error",""
"A00048_CRYPTO_A00048-381:SV582","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","service_version_minor","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","58","axivion","error",""
"A00048_CRYPTO_A00048-381:SV583","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","Check_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","59","axivion","error",""
"A00048_CRYPTO_A00048-381:SV584","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","GetDigest_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","107","axivion","error",""
"A00048_CRYPTO_A00048-381:SV585","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","GetTransformation_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","141","axivion","error",""
"A00048_CRYPTO_A00048-381:SV586","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","ProcessConfidentialDataReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","174","axivion","error",""
"A00048_CRYPTO_A00048-381:SV587","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","SetKey_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","195","axivion","error",""
"A00048_CRYPTO_A00048-381:SV588","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","StartReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","201","axivion","error",""
"A00048_CRYPTO_A00048-381:SV589","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","StartSecretSeed_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","208","axivion","error",""
"A00048_CRYPTO_A00048-381:SV590","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","UpdateAssociatedData_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","216","axivion","error",""
"A00048_CRYPTO_A00048-381:SV591","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","UpdateAssociatedDataReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","222","axivion","error",""
"A00048_CRYPTO_A00048-381:SV592","added","false","CodingStyle-Naming.ConstStaticField","Names of static data members shall start with stk followed by pascal case","UpdateAssociatedDataResUseObj_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","228","axivion","error",""
"A00048_CRYPTO_A00048-381:SV579","added","false","CodingStyle-Naming.ClassField","Names of class data members shall be camel case","CryptoTransform","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","151","axivion","error",""
"A00048_CRYPTO_A00048-381:SV593","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","75","axivion","error",""
"A00048_CRYPTO_A00048-381:SV594","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","89","axivion","error",""
"A00048_CRYPTO_A00048-381:SV595","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","103","axivion","error",""
"A00048_CRYPTO_A00048-381:SV596","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","123","axivion","error",""
"A00048_CRYPTO_A00048-381:SV597","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","137","axivion","error",""
"A00048_CRYPTO_A00048-381:SV598","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","156","axivion","error",""
"A00048_CRYPTO_A00048-381:SV599","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","170","axivion","error",""
"A00048_CRYPTO_A00048-381:SV600","added","false","CodingStyle-Naming.Method","Methods shall use pascal case.","enumerate()","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","191","axivion","error",""
"A00048_CRYPTO_A00048-381:SV606","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","service_id","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","56","axivion","required",""
"A00048_CRYPTO_A00048-381:SV607","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","service_version_major","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","57","axivion","required",""
"A00048_CRYPTO_A00048-381:SV608","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","service_version_minor","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","58","axivion","required",""
"A00048_CRYPTO_A00048-381:SV609","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","Check_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","59","axivion","required",""
"A00048_CRYPTO_A00048-381:SV610","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","blockInstanceId","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","84","axivion","required",""
"A00048_CRYPTO_A00048-381:SV611","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","cryptoPrimitiveIdUptrStruct","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","98","axivion","required",""
"A00048_CRYPTO_A00048-381:SV612","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","GetDigest_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","107","axivion","required",""
"A00048_CRYPTO_A00048-381:SV613","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","vtrResult","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","118","axivion","required",""
"A00048_CRYPTO_A00048-381:SV614","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","GetTransformation_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","141","axivion","required",""
"A00048_CRYPTO_A00048-381:SV615","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","ProcessConfidentialDataReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","174","axivion","required",""
"A00048_CRYPTO_A00048-381:SV616","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","vtrByte","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","186","axivion","required",""
"A00048_CRYPTO_A00048-381:SV617","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","SetKey_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","195","axivion","required",""
"A00048_CRYPTO_A00048-381:SV618","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","StartReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","201","axivion","required",""
"A00048_CRYPTO_A00048-381:SV619","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","StartSecretSeed_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","208","axivion","required",""
"A00048_CRYPTO_A00048-381:SV620","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","UpdateAssociatedData_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","216","axivion","required",""
"A00048_CRYPTO_A00048-381:SV621","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","UpdateAssociatedDataReadOnlyMem_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","222","axivion","required",""
"A00048_CRYPTO_A00048-381:SV622","added","false","AutosarC++19_03-M11.0.1","Member data in non-POD class types shall be private.","UpdateAssociatedDataResUseObj_PossibleErrors","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","228","axivion","required",""
"A00048_CRYPTO_A00048-381:SV555","added","false","CodingStyle-MaximumLineLength","Length of a line with 142 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","61","axivion","error",""
"A00048_CRYPTO_A00048-381:SV557","added","false","CodingStyle-MaximumLineLength","Length of a line with 142 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","109","axivion","error",""
"A00048_CRYPTO_A00048-381:SV559","added","false","CodingStyle-MaximumLineLength","Length of a line with 141 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/authenticationcipher/authciphercontext_common.h","143","axivion","error",""
