"Id","State","Suppressed","Entity","Linkname","Entity Type","Path","Line","Justification"
"A00048_CRYPTO_A00048-381:DE1207","added","false","enumerate","TR ara:crypto:ipccom:cryp:encryptorpubliccontext:EncryptorPublicContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/encryptorpubliccontext/encryptorpubliccontext_common.h","93",""
"A00048_CRYPTO_A00048-381:DE1208","added","false","enumerate","TR ara:crypto:ipccom:cryp:encryptorpubliccontext:EncryptorPublicContext:ProcessBlockReadOnlyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/encryptorpubliccontext/encryptorpubliccontext_common.h","113",""
"A00048_CRYPTO_A00048-381:DE1209","added","false","enumerate","TR ara:crypto:ipccom:cryp:hashfunction:HashFunction:FinishOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_common.h","74",""
"A00048_CRYPTO_A00048-381:DE1210","added","false","enumerate","TR ara:crypto:ipccom:cryp:hashfunction:HashFunction:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_common.h","88",""
"A00048_CRYPTO_A00048-381:DE1211","added","false","enumerate","TR ara:crypto:ipccom:cryp:hashfunction:HashFunction:GetDigestOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_common.h","107",""
"A00048_CRYPTO_A00048-381:DE1212","added","false","enumerate","TR ara:crypto:ipccom:cryp:hashfunction:HashFunction:GetDigestServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_common.h","121",""
"A00048_CRYPTO_A00048-381:DE1213","added","false","enumerate","TR ara:crypto:ipccom:cryp:hashfunction:HashFunction:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_common.h","135",""
"A00048_CRYPTO_A00048-381:DE1214","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:ConfigIterationsOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","74",""
"A00048_CRYPTO_A00048-381:DE1215","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:DeriveKeyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","93",""
"A00048_CRYPTO_A00048-381:DE1216","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:DeriveSeedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","112",""
"A00048_CRYPTO_A00048-381:DE1217","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","126",""
"A00048_CRYPTO_A00048-381:DE1218","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetExtensionServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","140",""
"A00048_CRYPTO_A00048-381:DE1219","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetKeyIdSizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","154",""
"A00048_CRYPTO_A00048-381:DE1220","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetTargetAlgIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","168",""
"A00048_CRYPTO_A00048-381:DE1221","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetTargetAllowedUsageOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","182",""
"A00048_CRYPTO_A00048-381:DE1222","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:GetTargetKeyBitLengthOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","196",""
"A00048_CRYPTO_A00048-381:DE1223","added","false","enumerate","TR ara:crypto:ipccom:cryp:keyderivationfunction:KeyDerivationFunction:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/keyderivationfunction/keyderivationfunction_common.h","216",""
"A00048_CRYPTO_A00048-381:DE1224","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:CheckOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","75",""
"A00048_CRYPTO_A00048-381:DE1225","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:FinishOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","95",""
"A00048_CRYPTO_A00048-381:DE1226","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","109",""
"A00048_CRYPTO_A00048-381:DE1227","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:GetDigestOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","129",""
"A00048_CRYPTO_A00048-381:DE1228","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:GetDigestServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","143",""
"A00048_CRYPTO_A00048-381:DE1229","added","false","enumerate","TR ara:crypto:ipccom:cryp:messageauthenticationcode:MessageAuthnCode:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/messageauthenticationcode/messageauthncode_common.h","157",""
"A00048_CRYPTO_A00048-381:DE1230","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:DecodeAndVerifyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","72",""
"A00048_CRYPTO_A00048-381:DE1231","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","86",""
"A00048_CRYPTO_A00048-381:DE1232","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:GetExtensionServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","100",""
"A00048_CRYPTO_A00048-381:DE1233","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:GetMaxInputSizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","114",""
"A00048_CRYPTO_A00048-381:DE1234","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:GetMaxOutputSizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","128",""
"A00048_CRYPTO_A00048-381:DE1235","added","false","enumerate","TR ara:crypto:ipccom:cryp:msgrecoverypubliccontext:MsgRecoveryPublicContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/msgrecoverypubliccontext/msgrecoverypubliccontext_common.h","142",""
"A00048_CRYPTO_A00048-381:DE1236","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:AddEntropyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","66",""
"A00048_CRYPTO_A00048-381:DE1237","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:GenerateOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","86",""
"A00048_CRYPTO_A00048-381:DE1238","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","100",""
"A00048_CRYPTO_A00048-381:DE1239","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:GetExtensionServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","114",""
"A00048_CRYPTO_A00048-381:DE1240","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","128",""
"A00048_CRYPTO_A00048-381:DE1241","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:SeedReadOnlyMemOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","142",""
"A00048_CRYPTO_A00048-381:DE1242","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:SeedSecretSeedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","156",""
"A00048_CRYPTO_A00048-381:DE1243","added","false","enumerate","TR ara:crypto:ipccom:cryp:randomgenerator:RandomGenerator:SetKeyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/randomgenerator/randomgenerator_common.h","170",""
"A00048_CRYPTO_A00048-381:DE1244","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","66",""
"A00048_CRYPTO_A00048-381:DE1245","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:GetExtensionServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","80",""
"A00048_CRYPTO_A00048-381:DE1246","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:GetMaxInputSizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","94",""
"A00048_CRYPTO_A00048-381:DE1247","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:GetMaxOutputSizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","108",""
"A00048_CRYPTO_A00048-381:DE1248","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","122",""
"A00048_CRYPTO_A00048-381:DE1249","added","false","enumerate","TR ara:crypto:ipccom:cryp:signencodeprivatecontext:SigEncodePrivateContext:SignAndEncodeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signencodeprivatecontext/sigencodeprivatecontext_common.h","148",""
"A00048_CRYPTO_A00048-381:DE1250","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","66",""
"A00048_CRYPTO_A00048-381:DE1251","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:GetSignatureServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","80",""
"A00048_CRYPTO_A00048-381:DE1252","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","94",""
"A00048_CRYPTO_A00048-381:DE1253","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:SignPreHashedHashFunctionOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","122",""
"A00048_CRYPTO_A00048-381:DE1254","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:SignPreHashedReadOnlyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","143",""
"A00048_CRYPTO_A00048-381:DE1255","added","false","enumerate","TR ara:crypto:ipccom:cryp:signerprivatecontext:SignerPrivateContext:SignReadOnlyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/signerprivatecontext/signerprivatecontext_common.h","163",""
"A00048_CRYPTO_A00048-381:DE1256","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:CountBytesInCacheOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","68",""
"A00048_CRYPTO_A00048-381:DE1257","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:FinishBytesOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","89",""
"A00048_CRYPTO_A00048-381:DE1258","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:GetBlockServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","103",""
"A00048_CRYPTO_A00048-381:DE1259","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","117",""
"A00048_CRYPTO_A00048-381:DE1260","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:GetTransformationOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","136",""
"A00048_CRYPTO_A00048-381:DE1261","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:IsBytewiseModeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","150",""
"A00048_CRYPTO_A00048-381:DE1262","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","164",""
"A00048_CRYPTO_A00048-381:DE1263","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:IsSeekableModeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","178",""
"A00048_CRYPTO_A00048-381:DE1264","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:ProcessBlocksOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","201",""
"A00048_CRYPTO_A00048-381:DE1265","added","false","enumerate","TR ara:crypto:ipccom:cryp:streamcipher:StreamCipherContext:ProcessByteOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/streamcipher/streamciphercontext_common.h","222",""
"A00048_CRYPTO_A00048-381:DE1266","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","66",""
"A00048_CRYPTO_A00048-381:DE1267","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:GetCryptoServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","80",""
"A00048_CRYPTO_A00048-381:DE1268","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:GetTransformationOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","99",""
"A00048_CRYPTO_A00048-381:DE1269","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","113",""
"A00048_CRYPTO_A00048-381:DE1270","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:ProcessBlockOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","127",""
"A00048_CRYPTO_A00048-381:DE1271","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetricblockcipher:SymmetricBlockCipherContext:ProcessBlocksOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetricblockcipher/symmetricblockciphercontext_common.h","149",""
"A00048_CRYPTO_A00048-381:DE1272","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:CalculateWrappedKeySizeOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","70",""
"A00048_CRYPTO_A00048-381:DE1273","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:GetCryptoPrimitiveIdOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","84",""
"A00048_CRYPTO_A00048-381:DE1274","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:GetExtensionServiceOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","98",""
"A00048_CRYPTO_A00048-381:DE1275","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:GetMaxTargetKeyLengthOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","112",""
"A00048_CRYPTO_A00048-381:DE1276","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:GetTargetKeyGranularityOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","126",""
"A00048_CRYPTO_A00048-381:DE1277","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:IsInitializedOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","140",""
"A00048_CRYPTO_A00048-381:DE1278","added","false","enumerate","TR ara:crypto:ipccom:cryp:symmetrickeywrapper:SymmetricKeyWrapperContext:UnwrapKeyOutput:enumerate<T1>(T1&)->v","Method_Template","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/symmetrickeywrapper/symmetrickeywrappercontext_common.h","166",""
